,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
26259,,San Marino,43.9424,12.4578,4/29/2020,563,41,69,453
26260,,Saudi Arabia,24,45,4/29/2020,21402,157,2953,18292
26261,,Senegal,14.4974,-14.4524,4/29/2020,882,9,315,558
26262,,Serbia,44.0165,21.0059,4/29/2020,8724,173,1292,7259
26263,,Seychelles,-4.6796,55.492,4/29/2020,11,0,6,5
26264,,Singapore,1.2833,103.8333,4/29/2020,15641,14,1188,14439
26265,,Slovakia,48.669,19.699,4/29/2020,1391,22,484,885
26266,,Slovenia,46.1512,14.9955,4/29/2020,1418,89,230,1099
26267,,Somalia,5.1521,46.1996,4/29/2020,582,28,20,534
26268,,South Africa,-30.5595,22.9375,4/29/2020,5350,103,2073,3174
26269,,Spain,40,-4,4/29/2020,212917,24275,108947,79695
26270,,Sri Lanka,7,81,4/29/2020,649,7,136,506
26271,,Sudan,12.8628,30.2176,4/29/2020,375,28,32,315
26272,,Suriname,3.9193,-56.0278,4/29/2020,10,1,8,1
26273,,Sweden,63,16,4/29/2020,20302,2462,1005,16835
26274,,Switzerland,46.8182,8.2275,4/29/2020,29407,1716,22600,5091
26275,,Taiwan*,23.7,121,4/29/2020,429,6,311,112
26276,,Tanzania,-6.369,34.8888,4/29/2020,480,16,167,297
26277,,Thailand,15,101,4/29/2020,2947,54,2665,228
26278,,Togo,8.6195,0.8248,4/29/2020,109,7,64,38
26279,,Trinidad and Tobago,10.6918,-61.2225,4/29/2020,116,8,71,37
26280,,Tunisia,34,9,4/29/2020,980,40,294,646
26281,,Turkey,38.9637,35.2433,4/29/2020,117589,3081,44040,70468
26282,,Uganda,1,32,4/29/2020,81,0,52,29
26283,,Ukraine,48.3794,31.1656,4/29/2020,9866,250,1103,8513
