State_abb,State,Date,Lat,Lon,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
VT,Vermont,3/28/2020,42.87171817,-70.66671244,211,12,0,0,0,0,0,0,0,0
WA,Washington,3/28/2020,46.70352869,-119.3591342,4030,188,0,0,0,0,0,0,0,0
WI,Wisconsin,3/28/2020,44.11921289,-89.35496561,1055,17,0,0,0,0,0,0,0,0
WV,West Virginia,3/28/2020,38.85597718,-80.58995508,96,0,0,0,0,0,0,0,0,0
WY,Wyoming,3/28/2020,42.98141971,-107.2703275,82,0,0,0,0,0,0,0,0,0
AK,Alaska,3/29/2020,59.47316558,-143.7430164,102,2,0,0,0,0,0,0,0,0
AL,Alabama,3/29/2020,32.83959645,-86.60893133,825,10,0,0,0,0,0,0,0,0
AR,Arkansas,3/29/2020,34.63985958,-91.74094536,426,6,0,0,0,0,0,0,0,0
AZ,Arizona,3/29/2020,32.92311986,-109.0097148,919,17,0,0,0,0,0,0,0,0
CA,California,3/29/2020,37.42948681,-120.2166639,5852,124,0,0,0,0,0,0,0,0
CO,Colorado,3/29/2020,38.64423049,-104.6355054,2307,47,0,0,0,0,0,0,0,0
CT,Connecticut,3/29/2020,41.08680019,-71.7886799,1993,34,0,0,0,0,0,0,0,0
DC,District of Columbia,3/29/2020,38.89907582,-77.02426894,342,5,0,0,0,0,0,0,0,0
DE,Delaware,3/29/2020,38.62290881,-74.37552804,232,6,0,0,0,0,0,0,0,0
FL,Florida,3/29/2020,28.67133583,-82.17483308,4246,56,0,0,0,0,0,0,0,0
GA,Georgia,3/29/2020,32.72528337,-83.33925179,2651,80,0,0,0,0,0,0,0,0
HI,Hawaii,3/29/2020,19.9480403,-149.194191,149,0,0,0,0,0,0,0,0,0
IA,Iowa,3/29/2020,41.96197926,-93.1826175,336,4,0,0,0,0,0,0,0,0
ID,Idaho,3/29/2020,44.17976114,-114.5212755,281,5,0,0,0,0,0,0,0,0
IL,Illinois,3/29/2020,39.79487369,-88.65905633,4596,66,0,0,0,0,0,0,0,0
IN,Indiana,3/29/2020,39.83630193,-86.16071339,1513,32,0,0,0,0,0,0,0,0
KS,Kansas,3/29/2020,38.4593703,-97.57663526,330,7,0,0,0,0,0,0,0,0
KY,Kentucky,3/29/2020,37.46646798,-84.8027482,438,9,0,0,0,0,0,0,0,0
LA,Louisiana,3/29/2020,30.839563,-91.09947663,3540,151,0,0,0,0,0,0,0,0
MA,Massachusetts,3/29/2020,40.98575192,-69.50445945,4955,48,0,0,0,0,0,0,0,0
MD,Maryland,3/29/2020,38.68546923,-76.02496138,1239,10,0,0,0,0,0,0,0,0
ME,Maine,3/29/2020,43.49941891,-67.76512376,253,3,0,0,0,0,0,0,0,0
MI,Michigan,3/29/2020,43.50200821,-84.31642408,5488,132,0,0,0,0,0,0,0,0
MN,Minnesota,3/29/2020,45.20101058,-93.95300562,503,9,0,0,0,0,0,0,0,0
MO,Missouri,3/29/2020,38.31751803,-92.23272099,915,13,0,0,0,0,0,0,0,0
MS,Mississippi,3/29/2020,32.7916758,-89.59222971,759,14,0,0,0,0,0,0,0,0
MT,Montana,3/29/2020,46.72012955,-109.8300491,154,1,0,0,0,0,0,0,0,0
NC,North Carolina,3/29/2020,35.58550831,-79.41116704,1191,7,0,0,0,0,0,0,0,0
ND,North Dakota,3/29/2020,47.37902286,-100.2796649,98,1,0,0,0,0,0,0,0,0
NE,Nebraska,3/29/2020,41.11807146,-98.34769384,108,2,0,0,0,0,0,0,0,0
NH,New Hampshire,3/29/2020,42.70899125,-70.33397717,214,2,0,0,0,0,0,0,0,0
NJ,New Jersey,3/29/2020,39.45336282,-73.04163372,13386,161,0,0,0,0,0,0,0,0
NM,New Mexico,3/29/2020,34.54019139,-106.0212616,237,2,0,0,0,0,0,0,0,0
NV,Nevada,3/29/2020,37.86296131,-113.7655968,920,15,0,0,0,0,0,0,0,0
NY,New York,3/29/2020,42.21578381,-74.85121939,59648,965,0,0,0,0,0,0,0,0
OH,Ohio,3/29/2020,40.33910287,-82.8481382,1653,29,0,0,0,0,0,0,0,0
OK,Oklahoma,3/29/2020,35.43674413,-96.89775959,429,16,0,0,0,0,0,0,0,0
OR,Oregon,3/29/2020,44.56902041,-121.6431079,548,13,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/29/2020,40.80076573,-77.5705728,3432,41,0,0,0,0,0,0,0,0
RI,Rhode Island,3/29/2020,39.28655632,-67.38505529,294,3,0,0,0,0,0,0,0,0
SC,South Carolina,3/29/2020,33.95085889,-80.97276798,774,16,0,0,0,0,0,0,0,0
SD,South Dakota,3/29/2020,44.21049984,-99.08885116,90,1,0,0,0,0,0,0,0,0
TN,Tennessee,3/29/2020,35.52194555,-85.27287797,1720,8,0,0,0,0,0,0,0,0
TX,Texas,3/29/2020,31.51025632,-98.252124,2792,37,0,0,0,0,0,0,0,0
UT,Utah,3/29/2020,39.01014766,-109.6341111,720,2,0,0,0,0,0,0,0,0
VA,Virginia,3/29/2020,37.53729317,-78.35924335,890,20,0,0,0,0,0,0,0,0
VT,Vermont,3/29/2020,42.87171817,-70.66671244,235,12,0,0,0,0,0,0,0,0
WA,Washington,3/29/2020,46.70352869,-119.3591342,4465,198,0,0,0,0,0,0,0,0
WI,Wisconsin,3/29/2020,44.11921289,-89.35496561,1164,18,0,0,0,0,0,0,0,0
WV,West Virginia,3/29/2020,38.85597718,-80.58995508,113,0,0,0,0,0,0,0,0,0
WY,Wyoming,3/29/2020,42.98141971,-107.2703275,86,0,0,0,0,0,0,0,0,0
AK,Alaska,3/30/2020,59.47316558,-143.7430164,114,3,0,0,0,0,0,0,0,0
AL,Alabama,3/30/2020,32.83959645,-86.60893133,899,10,0,0,0,0,0,0,0,0
AR,Arkansas,3/30/2020,34.63985958,-91.74094536,473,7,0,0,0,0,0,0,0,0
AZ,Arizona,3/30/2020,32.92311986,-109.0097148,1157,20,0,0,0,0,0,0,0,0
CA,California,3/30/2020,37.42948681,-120.2166639,7138,146,0,0,0,0,0,0,0,0
CO,Colorado,3/30/2020,38.64423049,-104.6355054,2311,47,0,0,0,0,0,0,0,0
CT,Connecticut,3/30/2020,41.08680019,-71.7886799,2571,36,0,0,0,0,0,0,0,0
DC,District of Columbia,3/30/2020,38.89907582,-77.02426894,401,9,0,0,0,0,0,0,0,0
DE,Delaware,3/30/2020,38.62290881,-74.37552804,264,6,0,0,0,0,0,0,0,0
FL,Florida,3/30/2020,28.67133583,-82.17483308,5473,63,0,0,0,0,0,0,0,0
GA,Georgia,3/30/2020,32.72528337,-83.33925179,2808,87,0,0,0,0,0,0,0,0
HI,Hawaii,3/30/2020,19.9480403,-149.194191,175,0,0,0,0,0,0,0,0,0
IA,Iowa,3/30/2020,41.96197926,-93.1826175,424,6,0,0,0,0,0,0,0,0
ID,Idaho,3/30/2020,44.17976114,-114.5212755,340,6,0,0,0,0,0,0,0,0
IL,Illinois,3/30/2020,39.79487369,-88.65905633,5056,73,0,0,0,0,0,0,0,0
IN,Indiana,3/30/2020,39.83630193,-86.16071339,1786,35,0,0,0,0,0,0,0,0
KS,Kansas,3/30/2020,38.4593703,-97.57663526,372,8,0,0,0,0,0,0,0,0
KY,Kentucky,3/30/2020,37.46646798,-84.8027482,479,11,0,0,0,0,0,0,0,0
LA,Louisiana,3/30/2020,30.839563,-91.09947663,4025,185,0,0,0,0,0,0,0,0
MA,Massachusetts,3/30/2020,40.98575192,-69.50445945,5752,56,0,0,0,0,0,0,0,0
MD,Maryland,3/30/2020,38.68546923,-76.02496138,1413,15,0,0,0,0,0,0,0,0
ME,Maine,3/30/2020,43.49941891,-67.76512376,275,3,0,0,0,0,0,0,0,0
MI,Michigan,3/30/2020,43.50200821,-84.31642408,6498,184,0,0,0,0,0,0,0,0
MN,Minnesota,3/30/2020,45.20101058,-93.95300562,576,10,0,0,0,0,0,0,0,0
MO,Missouri,3/30/2020,38.31751803,-92.23272099,1051,13,0,0,0,0,0,0,0,0
MS,Mississippi,3/30/2020,32.7916758,-89.59222971,847,16,0,0,0,0,0,0,0,0
MT,Montana,3/30/2020,46.72012955,-109.8300491,171,5,0,0,0,0,0,0,0,0
NC,North Carolina,3/30/2020,35.58550831,-79.41116704,1313,7,0,0,0,0,0,0,0,0
ND,North Dakota,3/30/2020,47.37902286,-100.2796649,109,2,0,0,0,0,0,0,0,0
NE,Nebraska,3/30/2020,41.11807146,-98.34769384,145,2,0,0,0,0,0,0,0,0
NH,New Hampshire,3/30/2020,42.70899125,-70.33397717,314,3,0,0,0,0,0,0,0,0
NJ,New Jersey,3/30/2020,39.45336282,-73.04163372,16636,198,0,0,0,0,0,0,0,0
NM,New Mexico,3/30/2020,34.54019139,-106.0212616,237,2,0,0,0,0,0,0,0,0
NV,Nevada,3/30/2020,37.86296131,-113.7655968,1012,15,0,0,0,0,0,0,0,0
NY,New York,3/30/2020,42.21578381,-74.85121939,66663,1218,0,0,0,0,0,0,0,0
OH,Ohio,3/30/2020,40.33910287,-82.8481382,1933,40,0,0,0,0,0,0,0,0
OK,Oklahoma,3/30/2020,35.43674413,-96.89775959,481,16,0,0,0,0,0,0,0,0
OR,Oregon,3/30/2020,44.56902041,-121.6431079,606,16,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/30/2020,40.80076573,-77.5705728,4155,50,0,0,0,0,0,0,0,0
RI,Rhode Island,3/30/2020,39.28655632,-67.38505529,408,4,0,0,0,0,0,0,0,0
SC,South Carolina,3/30/2020,33.95085889,-80.97276798,925,18,0,0,0,0,0,0,0,0
SD,South Dakota,3/30/2020,44.21049984,-99.08885116,101,1,0,0,0,0,0,0,0,0
TN,Tennessee,3/30/2020,35.52194555,-85.27287797,1917,14,0,0,0,0,0,0,0,0
TX,Texas,3/30/2020,31.51025632,-98.252124,3147,45,0,0,0,0,0,0,0,0
UT,Utah,3/30/2020,39.01014766,-109.6341111,798,4,0,0,0,0,0,0,0,0
VA,Virginia,3/30/2020,37.53729317,-78.35924335,1020,15,0,0,0,0,0,0,0,0
VT,Vermont,3/30/2020,42.87171817,-70.66671244,256,12,0,0,0,0,0,0,0,0
WA,Washington,3/30/2020,46.70352869,-119.3591342,4923,205,0,0,0,0,0,0,0,0
WI,Wisconsin,3/30/2020,44.11921289,-89.35496561,1230,20,0,0,0,0,0,0,0,0
WV,West Virginia,3/30/2020,38.85597718,-80.58995508,145,1,0,0,0,0,0,0,0,0
WY,Wyoming,3/30/2020,42.98141971,-107.2703275,94,0,0,0,0,0,0,0,0,0
AK,Alaska,3/31/2020,59.47316558,-143.7430164,119,3,0,0,0,0,0,0,0,0
AL,Alabama,3/31/2020,32.83959645,-86.60893133,987,23,0,0,0,0,0,0,0,0
AR,Arkansas,3/31/2020,34.63985958,-91.74094536,523,8,0,0,0,0,0,0,0,0
AZ,Arizona,3/31/2020,32.92311986,-109.0097148,1289,24,0,0,0,0,0,0,0,0
CA,California,3/31/2020,37.42948681,-120.2166639,8210,173,0,0,0,0,0,0,0,0
CO,Colorado,3/31/2020,38.64423049,-104.6355054,2966,69,0,0,0,0,0,0,0,0
CT,Connecticut,3/31/2020,41.08680019,-71.7886799,3128,69,0,0,0,0,0,0,0,0
DC,District of Columbia,3/31/2020,38.89907582,-77.02426894,495,9,0,0,0,0,0,0,0,0
DE,Delaware,3/31/2020,38.62290881,-74.37552804,319,10,0,0,0,0,0,0,0,0
FL,Florida,3/31/2020,28.67133583,-82.17483308,6741,85,0,0,0,0,0,0,0,0
GA,Georgia,3/31/2020,32.72528337,-83.33925179,3929,111,0,0,0,0,0,0,0,0
HI,Hawaii,3/31/2020,19.9480403,-149.194191,204,0,0,0,0,0,0,0,0,0
IA,Iowa,3/31/2020,41.96197926,-93.1826175,497,7,0,0,0,0,0,0,0,0
ID,Idaho,3/31/2020,44.17976114,-114.5212755,515,8,0,0,0,0,0,0,0,0
IL,Illinois,3/31/2020,39.79487369,-88.65905633,5994,99,0,0,0,0,0,0,0,0
IN,Indiana,3/31/2020,39.83630193,-86.16071339,2158,49,0,0,0,0,0,0,0,0
KS,Kansas,3/31/2020,38.4593703,-97.57663526,434,9,0,0,0,0,0,0,0,0
KY,Kentucky,3/31/2020,37.46646798,-84.8027482,628,11,0,0,0,0,0,0,0,0
LA,Louisiana,3/31/2020,30.839563,-91.09947663,5237,239,0,0,0,0,0,0,0,0
MA,Massachusetts,3/31/2020,40.98575192,-69.50445945,6620,89,0,0,0,0,0,0,0,0
MD,Maryland,3/31/2020,38.68546923,-76.02496138,1660,18,0,0,0,0,0,0,0,0
ME,Maine,3/31/2020,43.49941891,-67.76512376,303,5,0,0,0,0,0,0,0,0
MI,Michigan,3/31/2020,43.50200821,-84.31642408,7615,259,0,0,0,0,0,0,0,0
MN,Minnesota,3/31/2020,45.20101058,-93.95300562,629,12,0,0,0,0,0,0,0,0
MO,Missouri,3/31/2020,38.31751803,-92.23272099,1357,15,0,0,0,0,0,0,0,0
MS,Mississippi,3/31/2020,32.7916758,-89.59222971,937,20,0,0,0,0,0,0,0,0
MT,Montana,3/31/2020,46.72012955,-109.8300491,198,5,0,0,0,0,0,0,0,0
NC,North Carolina,3/31/2020,35.58550831,-79.41116704,1535,12,0,0,0,0,0,0,0,0
ND,North Dakota,3/31/2020,47.37902286,-100.2796649,122,3,0,0,0,0,0,0,0,0
NE,Nebraska,3/31/2020,41.11807146,-98.34769384,172,3,0,0,0,0,0,0,0,0
NH,New Hampshire,3/31/2020,42.70899125,-70.33397717,357,3,0,0,0,0,0,0,0,0
NJ,New Jersey,3/31/2020,39.45336282,-73.04163372,18696,267,0,0,0,0,0,0,0,0
NM,New Mexico,3/31/2020,34.54019139,-106.0212616,315,4,0,0,0,0,0,0,0,0
NV,Nevada,3/31/2020,37.86296131,-113.7655968,1114,26,0,0,0,0,0,0,0,0
NY,New York,3/31/2020,42.21578381,-74.85121939,75833,1550,0,0,0,0,0,0,0,0
OH,Ohio,3/31/2020,40.33910287,-82.8481382,2199,55,0,0,0,0,0,0,0,0
OK,Oklahoma,3/31/2020,35.43674413,-96.89775959,568,23,0,0,0,0,0,0,0,0
OR,Oregon,3/31/2020,44.56902041,-121.6431079,690,18,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/31/2020,40.80076573,-77.5705728,4963,63,0,0,0,0,0,0,0,0
RI,Rhode Island,3/31/2020,39.28655632,-67.38505529,488,8,0,0,0,0,0,0,0,0
SC,South Carolina,3/31/2020,33.95085889,-80.97276798,1083,22,0,0,0,0,0,0,0,0
SD,South Dakota,3/31/2020,44.21049984,-99.08885116,108,1,0,0,0,0,0,0,0,0
TN,Tennessee,3/31/2020,35.52194555,-85.27287797,2391,23,0,0,0,0,0,0,0,0
TX,Texas,3/31/2020,31.51025632,-98.252124,3809,54,0,0,0,0,0,0,0,0
UT,Utah,3/31/2020,39.01014766,-109.6341111,888,5,0,0,0,0,0,0,0,0
VA,Virginia,3/31/2020,37.53729317,-78.35924335,1249,27,0,0,0,0,0,0,0,0
VT,Vermont,3/31/2020,42.87171817,-70.66671244,293,13,0,0,0,0,0,0,0,0
WA,Washington,3/31/2020,46.70352869,-119.3591342,5432,225,0,0,0,0,0,0,0,0
WI,Wisconsin,3/31/2020,44.11921289,-89.35496561,1412,25,0,0,0,0,0,0,0,0
WV,West Virginia,3/31/2020,38.85597718,-80.58995508,162,1,0,0,0,0,0,0,0,0
WY,Wyoming,3/31/2020,42.98141971,-107.2703275,109,0,0,0,0,0,0,0,0,0
AK,Alaska,4/1/2020,59.47316558,-143.7430164,132,3,0,0,0,0,0,0,0,0
AL,Alabama,4/1/2020,32.83959645,-86.60893133,1060,27,0,0,0,0,0,0,0,0
AR,Arkansas,4/1/2020,34.63985958,-91.74094536,584,10,0,0,0,0,0,0,0,0
AZ,Arizona,4/1/2020,32.92311986,-109.0097148,1530,29,0,0,0,0,0,0,0,0
CA,California,4/1/2020,37.42948681,-120.2166639,9399,199,0,0,0,0,0,0,0,0
CO,Colorado,4/1/2020,38.64423049,-104.6355054,2982,69,0,0,0,0,0,0,0,0
CT,Connecticut,4/1/2020,41.08680019,-71.7886799,3557,85,0,0,0,0,0,0,0,0
DC,District of Columbia,4/1/2020,38.89907582,-77.02426894,586,9,0,0,0,0,0,0,0,0
DE,Delaware,4/1/2020,38.62290881,-74.37552804,368,11,0,0,0,0,0,0,0,0
FL,Florida,4/1/2020,28.67133583,-82.17483308,6956,87,0,0,0,0,0,0,0,0
GA,Georgia,4/1/2020,32.72528337,-83.33925179,4638,139,0,0,0,0,0,0,0,0
HI,Hawaii,4/1/2020,19.9480403,-149.194191,224,1,0,0,0,0,0,0,0,0
IA,Iowa,4/1/2020,41.96197926,-93.1826175,547,9,0,0,0,0,0,0,0,0
ID,Idaho,4/1/2020,44.17976114,-114.5212755,566,9,0,0,0,0,0,0,0,0
IL,Illinois,4/1/2020,39.79487369,-88.65905633,6980,141,0,0,0,0,0,0,0,0
IN,Indiana,4/1/2020,39.83630193,-86.16071339,2564,65,0,0,0,0,0,0,0,0
KS,Kansas,4/1/2020,38.4593703,-97.57663526,485,10,0,0,0,0,0,0,0,0
KY,Kentucky,4/1/2020,37.46646798,-84.8027482,632,18,0,0,0,0,0,0,0,0
LA,Louisiana,4/1/2020,30.839563,-91.09947663,6424,273,0,0,0,0,0,0,0,0
MA,Massachusetts,4/1/2020,40.98575192,-69.50445945,7738,122,0,0,0,0,0,0,0,0
MD,Maryland,4/1/2020,38.68546923,-76.02496138,1986,31,0,0,0,0,0,0,0,0
ME,Maine,4/1/2020,43.49941891,-67.76512376,303,5,0,0,0,0,0,0,0,0
MI,Michigan,4/1/2020,43.50200821,-84.31642408,9315,335,0,0,0,0,0,0,0,0
MN,Minnesota,4/1/2020,45.20101058,-93.95300562,689,17,0,0,0,0,0,0,0,0
MO,Missouri,4/1/2020,38.31751803,-92.23272099,1613,18,0,0,0,0,0,0,0,0
MS,Mississippi,4/1/2020,32.7916758,-89.59222971,1073,22,0,0,0,0,0,0,0,0
MT,Montana,4/1/2020,46.72012955,-109.8300491,208,6,0,0,0,0,0,0,0,0
NC,North Carolina,4/1/2020,35.58550831,-79.41116704,1675,14,0,0,0,0,0,0,0,0
ND,North Dakota,4/1/2020,47.37902286,-100.2796649,142,3,0,0,0,0,0,0,0,0
NE,Nebraska,4/1/2020,41.11807146,-98.34769384,210,4,0,0,0,0,0,0,0,0
NH,New Hampshire,4/1/2020,42.70899125,-70.33397717,367,3,0,0,0,0,0,0,0,0
NJ,New Jersey,4/1/2020,39.45336282,-73.04163372,22255,355,0,0,0,0,0,0,0,0
NM,New Mexico,4/1/2020,34.54019139,-106.0212616,340,5,0,0,0,0,0,0,0,0
NV,Nevada,4/1/2020,37.86296131,-113.7655968,1279,31,0,0,0,0,0,0,0,0
NY,New York,4/1/2020,42.21578381,-74.85121939,83948,1941,0,0,0,0,0,0,0,0
OH,Ohio,4/1/2020,40.33910287,-82.8481382,2547,65,0,0,0,0,0,0,0,0
OK,Oklahoma,4/1/2020,35.43674413,-96.89775959,721,30,0,0,0,0,0,0,0,0
OR,Oregon,4/1/2020,44.56902041,-121.6431079,736,19,0,0,0,0,0,0,0,0
PA,Pennsylvania,4/1/2020,40.80076573,-77.5705728,6009,74,0,0,0,0,0,0,0,0
RI,Rhode Island,4/1/2020,39.28655632,-67.38505529,566,10,0,0,0,0,0,0,0,0
SC,South Carolina,4/1/2020,33.95085889,-80.97276798,1293,26,0,0,0,0,0,0,0,0
SD,South Dakota,4/1/2020,44.21049984,-99.08885116,129,2,0,0,0,0,0,0,0,0
TN,Tennessee,4/1/2020,35.52194555,-85.27287797,2933,24,0,0,0,0,0,0,0,0
TX,Texas,4/1/2020,31.51025632,-98.252124,4355,66,0,0,0,0,0,0,0,0
UT,Utah,4/1/2020,39.01014766,-109.6341111,888,5,0,0,0,0,0,0,0,0
VA,Virginia,4/1/2020,37.53729317,-78.35924335,1483,34,0,0,0,0,0,0,0,0
VT,Vermont,4/1/2020,42.87171817,-70.66671244,321,16,0,0,0,0,0,0,0,0
WA,Washington,4/1/2020,46.70352869,-119.3591342,5608,234,0,0,0,0,0,0,0,0
WI,Wisconsin,4/1/2020,44.11921289,-89.35496561,1556,27,0,0,0,0,0,0,0,0
WV,West Virginia,4/1/2020,38.85597718,-80.58995508,191,1,0,0,0,0,0,0,0,0
WY,Wyoming,4/1/2020,42.98141971,-107.2703275,130,0,0,0,0,0,0,0,0,0
AK,Alaska,4/2/2020,59.47316558,-143.7430164,143,3,0,0,0,0,0,0,0,0
AL,Alabama,4/2/2020,32.83959645,-86.60893133,1233,32,0,0,0,0,0,0,0,0
AR,Arkansas,4/2/2020,34.63985958,-91.74094536,643,12,0,0,0,0,0,0,0,0
AZ,Arizona,4/2/2020,32.92311986,-109.0097148,1715,32,0,0,0,0,0,0,0,0
CA,California,4/2/2020,37.42948681,-120.2166639,10773,238,0,0,0,0,0,0,0,0
CO,Colorado,4/2/2020,38.64423049,-104.6355054,3342,80,0,0,0,0,0,0,0,0
CT,Connecticut,4/2/2020,41.08680019,-71.7886799,3824,112,0,0,0,0,0,0,0,0
DC,District of Columbia,4/2/2020,38.89907582,-77.02426894,653,12,0,0,0,0,0,0,0,0
DE,Delaware,4/2/2020,38.62290881,-74.37552804,393,12,0,0,0,0,0,0,0,0
FL,Florida,4/2/2020,28.67133583,-82.17483308,9008,164,0,0,0,0,0,0,0,0
GA,Georgia,4/2/2020,32.72528337,-83.33925179,5348,163,0,0,0,0,0,0,0,0
HI,Hawaii,4/2/2020,19.9480403,-149.194191,256,1,0,0,0,0,0,0,0,0
IA,Iowa,4/2/2020,41.96197926,-93.1826175,614,11,0,0,0,0,0,0,0,0
ID,Idaho,4/2/2020,44.17976114,-114.5212755,776,9,0,0,0,0,0,0,0,0
IL,Illinois,4/2/2020,39.79487369,-88.65905633,7695,163,0,0,0,0,0,0,0,0
IN,Indiana,4/2/2020,39.83630193,-86.16071339,3038,78,0,0,0,0,0,0,0,0
KS,Kansas,4/2/2020,38.4593703,-97.57663526,553,12,0,0,0,0,0,0,0,0
KY,Kentucky,4/2/2020,37.46646798,-84.8027482,770,31,0,0,0,0,0,0,0,0
LA,Louisiana,4/2/2020,30.839563,-91.09947663,9149,310,0,0,0,0,0,0,0,0
MA,Massachusetts,4/2/2020,40.98575192,-69.50445945,8966,154,0,0,0,0,0,0,0,0
MD,Maryland,4/2/2020,38.68546923,-76.02496138,2331,36,0,0,0,0,0,0,0,0
ME,Maine,4/2/2020,43.49941891,-67.76512376,376,7,0,0,0,0,0,0,0,0
MI,Michigan,4/2/2020,43.50200821,-84.31642408,10791,417,0,0,0,0,0,0,0,0
MN,Minnesota,4/2/2020,45.20101058,-93.95300562,742,18,0,0,0,0,0,0,0,0
MO,Missouri,4/2/2020,38.31751803,-92.23272099,1857,22,0,0,0,0,0,0,0,0
MS,Mississippi,4/2/2020,32.7916758,-89.59222971,1177,26,0,0,0,0,0,0,0,0
MT,Montana,4/2/2020,46.72012955,-109.8300491,241,6,0,0,0,0,0,0,0,0
NC,North Carolina,4/2/2020,35.58550831,-79.41116704,1977,21,0,0,0,0,0,0,0,0
ND,North Dakota,4/2/2020,47.37902286,-100.2796649,159,3,0,0,0,0,0,0,0,0
NE,Nebraska,4/2/2020,41.11807146,-98.34769384,246,5,0,0,0,0,0,0,0,0
NH,New Hampshire,4/2/2020,42.70899125,-70.33397717,423,3,0,0,0,0,0,0,0,0
NJ,New Jersey,4/2/2020,39.45336282,-73.04163372,25590,537,0,0,0,0,0,0,0,0
NM,New Mexico,4/2/2020,34.54019139,-106.0212616,388,6,0,0,0,0,0,0,0,0
NV,Nevada,4/2/2020,37.86296131,-113.7655968,1463,38,0,0,0,0,0,0,0,0
NY,New York,4/2/2020,42.21578381,-74.85121939,92506,2373,0,0,0,0,0,0,0,0
OH,Ohio,4/2/2020,40.33910287,-82.8481382,2901,81,0,0,0,0,0,0,0,0
OK,Oklahoma,4/2/2020,35.43674413,-96.89775959,881,34,0,0,0,0,0,0,0,0
OR,Oregon,4/2/2020,44.56902041,-121.6431079,826,21,0,0,0,0,0,0,0,0
PA,Pennsylvania,4/2/2020,40.80076573,-77.5705728,7268,90,0,0,0,0,0,0,0,0
RI,Rhode Island,4/2/2020,39.28655632,-67.38505529,645,12,0,0,0,0,0,0,0,0
SC,South Carolina,4/2/2020,33.95085889,-80.97276798,1554,31,0,0,0,0,0,0,0,0
SD,South Dakota,4/2/2020,44.21049984,-99.08885116,165,2,0,0,0,0,0,0,0,0
TN,Tennessee,4/2/2020,35.52194555,-85.27287797,3013,36,0,0,0,0,0,0,0,0
TX,Texas,4/2/2020,31.51025632,-98.252124,5069,77,0,0,0,0,0,0,0,0
UT,Utah,4/2/2020,39.01014766,-109.6341111,1092,7,0,0,0,0,0,0,0,0
VA,Virginia,4/2/2020,37.53729317,-78.35924335,1706,41,0,0,0,0,0,0,0,0
VT,Vermont,4/2/2020,42.87171817,-70.66671244,338,17,0,0,0,0,0,0,0,0
WA,Washington,4/2/2020,46.70352869,-119.3591342,6389,271,0,0,0,0,0,0,0,0
WI,Wisconsin,4/2/2020,44.11921289,-89.35496561,1748,38,0,0,0,0,0,0,0,0
WV,West Virginia,4/2/2020,38.85597718,-80.58995508,216,2,0,0,0,0,0,0,0,0
WY,Wyoming,4/2/2020,42.98141971,-107.2703275,150,0,0,0,0,0,0,0,0,0
AK,Alaska,4/3/2020,59.47316558,-143.7430164,157,3,0,0,0,0,0,0,0,0
AL,Alabama,4/3/2020,32.83959645,-86.60893133,1495,38,0,0,0,0,0,0,0,0
AR,Arkansas,4/3/2020,34.63985958,-91.74094536,704,12,0,0,0,0,0,0,0,0
AZ,Arizona,4/3/2020,32.92311986,-109.0097148,1937,41,0,0,0,0,0,0,0,0
CA,California,4/3/2020,37.42948681,-120.2166639,12004,265,0,0,0,0,0,0,0,0
CO,Colorado,4/3/2020,38.64423049,-104.6355054,3742,97,0,0,0,0,0,0,0,0
CT,Connecticut,4/3/2020,41.08680019,-71.7886799,4914,131,0,0,0,0,0,0,0,0
DC,District of Columbia,4/3/2020,38.89907582,-77.02426894,757,15,0,0,0,0,0,0,0,0
DE,Delaware,4/3/2020,38.62290881,-74.37552804,450,14,0,0,0,0,0,0,0,0
FL,Florida,4/3/2020,28.67133583,-82.17483308,10268,170,0,0,0,0,0,0,0,0
GA,Georgia,4/3/2020,32.72528337,-83.33925179,5831,184,0,0,0,0,0,0,0,0
HI,Hawaii,4/3/2020,19.9480403,-149.194191,319,3,0,0,0,0,0,0,0,0
IA,Iowa,4/3/2020,41.96197926,-93.1826175,699,11,0,0,0,0,0,0,0,0
ID,Idaho,4/3/2020,44.17976114,-114.5212755,891,9,0,0,0,0,0,0,0,0
IL,Illinois,4/3/2020,39.79487369,-88.65905633,8904,210,0,0,0,0,0,0,0,0
IN,Indiana,4/3/2020,39.83630193,-86.16071339,3437,102,0,0,0,0,0,0,0,0
KS,Kansas,4/3/2020,38.4593703,-97.57663526,629,18,0,0,0,0,0,0,0,0
KY,Kentucky,4/3/2020,37.46646798,-84.8027482,770,34,0,0,0,0,0,0,0,0
LA,Louisiana,4/3/2020,30.839563,-91.09947663,10297,370,0,0,0,0,0,0,0,0
MA,Massachusetts,4/3/2020,40.98575192,-69.50445945,10402,192,0,0,0,0,0,0,0,0
MD,Maryland,4/3/2020,38.68546923,-76.02496138,2758,43,0,0,0,0,0,0,0,0
ME,Maine,4/3/2020,43.49941891,-67.76512376,432,9,0,0,0,0,0,0,0,0
MI,Michigan,4/3/2020,43.50200821,-84.31642408,12744,479,0,0,0,0,0,0,0,0
MN,Minnesota,4/3/2020,45.20101058,-93.95300562,788,22,0,0,0,0,0,0,0,0
